Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2004,Samie Parker,Oregon,WR,70.40,179,8.88,28.25,,4.39,,36.0,,9.99,9.99,
2004,Josh Parrish,Washington State,OT,77.90,330,10.25,33.00,,5.39,20,28.0,104,4.61,8.24,
2004,Jarrett Payton,Miami (FL),RB,72.10,220,8.88,30.75,,4.61,,31.0,115,4.31,7.34,
2004,Chris Perry,Michigan,RB,72.00,224,10.25,31.38,,4.55,19,,,9.99,9.99,
2004,Stephen Peterman,Louisiana State,OG,76.00,312,10.13,31.88,,5.45,23,24.5,95,4.68,7.87,
2004,Jason Peters,Arkansas,TE,76.50,336,9.38,33.13,,4.99,21,29.0,115,4.75,7.70,
2004,Shaun Phillips,Purdue,DE,75.10,255,9.00,33.63,,4.83,,33.0,114,4.23,6.95,11.50
2004,Cody Pickett,Washington,QB,75.50,233,9.63,31.38,19,4.80,,30.5,109,4.30,7.19,
2004,Brett Pierce,Stanford,TE,78.00,250,,,,4.95,19,27.0,103,4.39,7.15,
2004,Lousaka Polite,Pittsburgh,FB,71.60,246,9.13,31.00,,4.65,28,32.0,117,4.18,7.45,11.56
2004,Will Poole,Southern California,CB,70.40,194,10.00,30.50,,4.47,16,,,9.99,9.99,
2004,Derrick Pope,Alabama,OLB,70.90,230,9.63,31.00,,4.69,24,,106,9.99,9.99,
2004,Kendyll Pope,Florida State,OLB,73.00,226,9.25,31.50,,4.71,,,118,4.26,9.99,11.72
2004,Etric Pruitt,Southern Mississippi,FS,72.10,197,8.88,31.88,,4.59,,39.5,116,4.00,7.15,11.30
2004,Chad Pugh,Texas Christian,DT,74.80,321,10.13,32.50,,5.44,19,25.0,98,4.85,8.17,
2004,Keiwan Ratliff,Florida,CB,70.10,194,9.50,30.50,,4.58,11,,,9.99,9.99,
2004,Alan Reuber,Texas A&M;,OG,78.30,323,9.88,33.25,,5.52,26,29.0,98,4.91,7.95,
2004,Robert Reynolds,Ohio State,ILB,75.50,251,9.50,31.00,,4.79,18,32.5,116,3.94,7.17,11.46
2004,Lawrence Richardson,Arkansas,CB,69.30,194,8.50,30.88,,4.63,8,31.0,112,9.99,9.99,
2004,Greg Richmond,Oklahoma State,OLB,73.00,233,9.75,31.50,,4.70,17,,,9.99,9.99,
2004,Brian Rimpf,East Carolina (NC),OT,77.60,319,9.13,32.63,,5.40,31,28.0,105,4.66,7.97,
2004,Scott Rislov,San Jose State,QB,73.00,224,9.25,31.13,,4.94,,30.0,119,4.34,7.44,
2004,Constantin Ritzmann,Tennessee,DE,75.00,259,,,,4.97,24,29.0,108,4.48,7.39,
2004,Philip Rivers,North Carolina State,QB,77.00,229,9.25,32.13,30,5.08,,,,9.99,9.99,
2004,Dunta Robinson,South Carolina,CB,70.60,186,9.25,30.63,,4.35,15,36.0,120,3.75,6.97,
2004,Ben Roethlisberger,Miami (OH),QB,76.90,241,9.38,31.50,25,4.75,,,,9.99,9.99,
2004,Jacob Rogers,Southern California,OT,78.10,307,9.50,33.25,,5.30,30,,,9.99,9.99,
2004,Fred Russell,Iowa,RB,67.00,195,8.25,28.88,,4.51,21,34.0,121,4.30,7.09,11.20
2004,Rod Rutherford,Pittsburgh,QB,73.60,240,9.38,30.38,17,4.79,,30.5,110,4.41,7.66,
2004,Sean Ryan,Boston College,TE,76.50,268,10.38,33.00,,4.97,22,32.5,115,9.99,9.99,
2004,P.K. Sam,Florida State,WR,75.40,210,8.25,31.38,,4.53,,34.5,,9.99,7.04,11.43
2004,Bob Sanders,Iowa,SS,68.40,204,8.88,29.75,,4.40,15,41.5,128,3.91,6.70,10.77
2004,Matt Schaub,Virginia,QB,77.60,243,9.38,31.38,30,5.05,,30.5,110,4.62,7.65,
2004,Bo Schobel,Texas Christian,DE,77.00,271,10.00,32.25,,4.82,25,32.5,109,4.38,6.94,
2004,Stuart Schweigert,Purdue,FS,74.00,218,9.50,31.75,,4.45,18,38.0,124,3.89,6.68,10.84
2004,Darrion Scott,Ohio State,DE,75.10,289,9.88,32.75,,4.84,,36.5,118,4.32,9.99,
2004,Guss Scott,Florida,SS,70.40,204,8.88,31.00,,4.49,20,39.0,124,9.99,9.99,
2004,Jake Scott,Idaho,OT,76.90,281,9.88,32.75,,5.04,24,34.5,110,4.68,7.96,
2004,Richard Seigler,Oregon State,ILB,74.30,244,8.88,30.75,,4.75,25,,,9.99,9.99,
2004,Josh Sewell,Nebraska,C,73.60,301,9.75,31.25,,5.06,30,30.0,99,4.24,7.53,
2004,Jason Shivers,Arizona State,FS,72.50,201,8.50,30.63,,4.53,19,36.0,128,9.99,9.99,
2004,Andrew Shull,Kansas State,DE,76.60,265,8.50,32.13,,4.95,16,30.5,107,4.28,7.46,
2004,Junior Siavii,Oregon,DT,76.50,344,11.00,34.63,,5.18,31,24.5,93,4.84,7.93,
2004,Kurt Sigler,Eastern Washington,C,77.00,306,,,,5.84,,24.0,93,4.72,8.09,
2004,Justin Smiley,Alabama,OG,75.30,298,10.00,31.63,,5.00,19,32.0,111,4.41,7.72,
2004,Antonio Smith,Oklahoma State,DE,75.40,274,10.13,33.50,,5.05,24,33.0,108,4.75,9.99,
2004,Daryl Smith,Georgia Tech,OLB,73.60,234,9.75,33.13,,4.67,24,,,9.99,9.99,
2004,Freddie Smith,Georgia Tech,WR,73.60,234,9.75,33.13,,4.79,24,32.5,114,4.40,9.99,
2004,Keith Smith,McNeese State (LA),CB,71.50,201,9.00,30.25,,4.49,12,36.5,116,9.99,9.99,
2004,Jeff Smoker,Michigan State,QB,75.10,223,9.88,29.50,23,4.95,,26.5,101,4.36,7.65,
2004,Chris Snee,Boston College,OG,74.80,314,9.25,31.38,,5.10,29,30.5,104,4.66,7.75,
2004,Shannon Snell,Florida,OG,76.40,316,9.63,33.13,,5.80,21,25.5,93,4.91,8.38,
2004,Isaac Sopoaga,Hawaii,DT,74.30,317,11.00,33.50,,5.00,42,30.5,99,4.66,7.79,
2004,Cody Spencer,North Texas,ILB,74.50,242,9.75,31.63,,4.67,27,34.5,116,4.08,6.94,11.52
2004,John Standeford,Purdue,WR,75.10,197,9.00,31.50,,4.63,,32.5,113,4.08,6.90,11.46
2004,Max Starks,Florida,OT,79.00,350,10.75,35.50,,5.43,21,27.5,98,4.65,7.88,
2004,Randy Starks,Maryland,DT,75.40,314,10.38,33.50,,5.03,27,29.5,102,9.99,9.99,
2004,Kendrick Starling,San Jose State,WR,72.60,193,8.25,31.50,,4.50,,31.5,119,3.87,6.88,10.80
2004,Alex Stepanovich,Ohio State,C,75.40,304,10.13,31.50,,5.26,,25.5,96,4.44,7.64,
2004,Drew Strojny,Duke,OT,79.10,327,9.25,32.75,,5.38,,29.5,99,4.84,7.98,
2004,Billy Strother,New Mexico,OLB,73.00,241,,,,4.68,,33.0,112,4.21,7.42,
2004,Thomas Tapeh,Minnesota,FB,73.40,245,9.13,31.50,,4.77,23,32.5,114,4.52,7.65,12.10
2004,Greg Taplin,Michigan State,DE,77.00,267,,,,5.09,,33.0,115,9.99,9.99,
2004,Craig Terrill,Purdue,DT,74.50,290,9.50,32.63,,5.23,28,26.5,100,4.10,7.39,
2004,Jeb Terry,North Carolina,OG,77.30,313,10.00,32.38,,5.18,27,29.0,105,4.98,8.03,
2004,Dontarrious Thomas,Auburn,OLB,74.50,241,9.50,32.25,,4.64,26,38.5,129,4.00,9.99,11.57
2004,Joey Thomas,Montana State,CB,72.90,195,9.13,31.88,,4.46,17,38.5,122,3.88,6.82,11.08
2004,Chris Thompson,Nicholls State (LA),CB,72.00,189,9.00,30.50,,4.50,12,35.0,117,4.14,7.09,11.26
2004,Bruce Thornton,Georgia,CB,71.00,197,,,,4.50,,37.5,122,9.99,9.99,
2004,Andrae Thurman,Southern Oregon,WR,71.30,192,8.88,30.88,,4.53,,34.5,121,4.30,7.31,11.66
2004,Deryck Toles,Penn State,OLB,71.80,224,9.25,31.88,,4.62,24,37.0,112,4.23,7.12,11.58
2004,Reggie Torbor,Auburn,DE,74.10,254,9.88,32.88,,4.70,16,34.0,120,4.46,7.48,11.99
2004,Daryl Towns,Nevada,OLB,73.00,224,,,,4.57,,37.0,112,4.25,7.15,
2004,Marcus Tubbs,Texas,DT,76.00,321,9.00,33.63,,5.05,29,32.5,105,9.99,9.99,
2004,Sean Tufts,Colorado,OLB,76.10,242,9.25,32.25,,4.66,21,34.5,118,3.94,6.94,11.27
2004,Michael Turner,Northern Illinois,RB,70.50,237,9.63,29.38,,4.49,22,31.0,114,4.15,7.50,
2004,Bradlee Van Pelt,Colorado State,QB,74.30,231,9.63,30.63,25,4.96,,33.5,115,4.11,6.89,
2004,Khaleed Vaughn,Clemson,DE,76.50,281,9.00,33.75,,5.02,14,31.5,113,4.35,7.38,
2004,Michael Waddell,North Carolina,CB,70.90,187,8.88,30.00,,4.33,14,37.5,121,4.03,6.84,11.20
2004,Alex Wade,Duke,FB,72.40,248,10.13,32.00,,4.97,22,32.5,114,4.41,7.50,11.91
2004,Mike Walker,Minnesota-Morris,TE,76.00,254,9.38,29.88,,4.80,19,30.0,106,4.35,7.51,12.18
2004,Matt Ware,UCLA,FS,74.40,209,10.00,31.88,,4.54,15,,,9.99,9.99,
2004,Donnell Washington,Clemson,DT,77.50,332,9.88,36.38,,5.03,34,31.0,109,4.88,7.80,
2004,Rashad Washington,Kansas State,FS,74.10,223,8.88,31.75,,4.61,14,34.0,116,4.02,7.06,11.44
2004,Ben Watson,Georgia,TE,75.50,258,10.13,32.75,,4.52,34,35.5,123,4.11,7.38,11.91
2004,Courtney Watson,Notre Dame,OLB,73.40,237,9.25,31.50,,4.56,22,36.5,114,4.35,7.39,11.95
2004,Scott Wells,Tennessee,C,73.90,300,9.75,31.63,,5.26,31,31.0,109,4.35,7.56,
2004,Travelle Wharton,South Carolina,OT,75.60,312,10.13,32.25,,5.12,,31.5,105,4.58,8.31,
2004,Ernest Wilford,Virginia Tech,WR,75.60,226,9.50,32.75,,4.76,,40.5,130,4.17,9.99,
2004,Vince Wilfork,Miami (FL),DT,73.30,323,9.63,32.50,,5.21,36,,,9.99,9.99,
2004,Corey Williams,Arkansas State,DT,76.00,313,,,,5.18,25,28.0,,4.55,7.97,
2004,Demorrio Williams,Nebraska,OLB,72.80,232,8.25,32.63,,4.54,16,37.0,125,4.11,7.02,11.20
2004,Madieu Williams,Maryland,FS,72.40,193,8.75,31.50,,4.50,18,,125,9.99,9.99,
2004,Quintin Williams,Wake Forest,FS,71.50,207,9.25,31.13,,4.61,21,37.0,122,4.09,7.28,11.61
2004,Shaud Williams,Alabama,RB,67.50,193,9.00,28.38,,4.71,15,34.0,114,4.15,7.01,11.40
2004,Virgil Williams,Washington State,SS,72.90,196,8.38,30.13,,4.66,11,,,9.99,9.99,
2004,Keith Willis,Virginia Tech,TE,77.80,260,9.13,33.88,,5.03,21,,114,4.44,7.33,11.91
2004,George Wilson,Arkansas,WR,72.10,213,9.25,31.75,,4.60,,35.0,120,3.98,7.07,11.07
2004,Gibril Wilson,Tennessee,SS,72.10,197,8.50,32.00,,4.47,15,,120,9.99,9.99,
2004,Kris Wilson,Pittsburgh,TE,74.00,248,,,,4.62,24,35.0,119,4.13,6.89,
2004,Mark Wilson,California,OT,78.80,314,10.13,33.13,,5.38,24,28.5,108,4.49,7.53,
2004,Quincy Wilson,West Virginia,RB,69.40,225,9.38,29.63,,4.60,26,33.5,118,4.36,7.68,11.93
2004,Travis Wilson,Kansas State,FB,75.50,256,9.63,29.50,,4.85,25,33.0,109,4.36,7.56,12.18
2004,Marcus Winn,Alabama State,SS,72.30,223,9.75,31.50,,4.86,21,,,9.99,9.99,
2004,Kellen Winslow,Miami (FL),TE,75.90,251,9.88,32.13,,4.62,24,,120,9.99,9.99,
2004,Jeff Womble,Florida State,DT,73.40,313,9.50,31.13,,5.36,18,28.0,,9.99,9.99,
2004,Rashaun Woods,Oklahoma State,WR,74.10,202,10.13,32.00,,4.54,,39.0,125,3.97,6.93,11.26
2004,Renaldo Works,Oklahoma,RB,72.00,222,9.63,31.13,,4.72,21,30.5,115,4.09,7.25,11.54
2004,Jason Wright,Northwestern,RB,70.40,210,9.25,30.00,,4.66,,30.0,111,4.12,7.35,11.78
2004,Dexter Wynn,Colorado State,CB,69.30,175,8.25,28.88,,4.49,13,39.0,123,3.90,6.70,
2005,Hamza Abdullah,Washington State,SS,74.00,214,9.25,33.13,,4.65,18,39.0,114,,6.94,
2005,Anthony Alabi,Texas Christian,OT,77.13,310,10.38,36.75,,5.23,18,32.5,100,4.60,7.62,
2005,Lorenzo Alexander,California,DT,74.00,289,9.50,31.25,,5.16,28,29.5,106,4.55,7.53,
2005,Jared Allen,Florida Atlantic,QB,74.25,218,8.88,30.25,19,5.00,,27.5,106,4.39,7.29,
2005,Derek Anderson,Oregon State,QB,78.13,242,9.88,33.00,23,5.06,,29.0,101,4.62,7.67,
2005,Calvin Armstrong,Washington State,OT,79.13,325,10.25,34.13,,5.52,26,34.0,93,4.66,7.62,
2005,J.J. Arrington,California,RB,68.88,214,8.75,30.50,,4.45,18,35.0,116,4.10,6.81,11.07
2005,O.J. Atogwe,Stanford,FS,71.00,219,9.25,32.00,,4.57,22,,,9.99,9.99,
2005,Adrian Awasom,North Texas,DE,76.00,279,,,,4.93,23,32.5,107,4.40,7.57,
2005,David Baas,Michigan,OG,76.50,319,10.63,32.25,,5.07,29,29.5,102,4.46,7.50,
2005,Jonathan Babineaux,Iowa,DT,74.10,286,9.88,32.13,,4.90,21,29.5,109,4.57,7.70,
2005,Billy Bajema,Oklahoma State,TE,76.88,261,9.88,33.25,,4.78,16,31.5,111,4.25,7.05,11.76
2005,Marion Barber,Minnesota,RB,71.38,221,8.88,31.50,,4.53,20,40.0,122,9.99,9.99,
2005,Khalif Barnes,Washington,OT,77.75,305,10.13,34.00,,4.99,26,35.0,104,4.54,7.57,
2005,Alex Barron,Florida State,OT,79.50,320,10.25,37.75,,5.27,,35.5,109,4.56,7.83,
2005,Ronald Bartell,Howard (DC),CB,73.30,211,10.00,31.88,,4.42,21,35.5,,9.99,9.99,
2005,Jordan Beck,Cal Poly,OLB,75.00,233,,,,4.60,25,41.0,128,4.12,7.11,
2005,Adam Bergen,Lehigh (PA),TE,76.38,265,10.25,33.75,,4.84,25,38.0,118,4.10,7.11,11.60
2005,Joe Berger,Michigan Tech,OT,77.50,303,9.00,32.13,,5.20,30,27.0,96,4.62,7.77,
2005,Justin Beriault,Ball State (IN),FS,74.80,204,8.38,30.63,,4.57,14,39.5,124,3.80,6.92,10.82
2005,Brock Berlin,Miami (FL),QB,73.50,221,9.50,30.88,13,4.89,,29.0,106,4.54,7.49,
2005,Atari Bigby,Central Florida,SS,70.80,214,9.88,30.75,,4.65,19,35.0,106,4.10,7.00,11.35
2005,DeCori Birmingham,Arkansas,RB,69.75,210,9.00,30.38,,4.59,14,34.5,115,4.28,7.13,11.75
2005,Darryl Blackstock,Virginia,OLB,74.60,247,9.88,31.50,,4.72,25,39.0,126,4.29,7.05,
2005,Patrick Body,Toledo,FS,74.00,196,,,,4.36,,,,9.99,9.99,
2005,Michael Boley,Southern Mississippi,OLB,74.80,236,9.25,32.88,,4.62,,34.0,110,4.12,7.08,11.51
2005,Larry Brackins,Pearl River (MS),WR,76.38,205,8.50,33.50,,4.65,,35.0,108,4.44,7.16,
2005,Mark Bradley,Oklahoma,WR,73.38,201,8.88,31.38,,4.43,,39.5,128,3.98,6.96,10.88
2005,Craig Bragg,UCLA,WR,72.63,196,9.75,32.25,,4.46,,36.0,,9.99,9.99,
2005,Jamaal Brimmer,Nevada Las Vegas,SS,73.40,216,9.00,30.50,,4.87,16,32.0,108,4.63,7.78,11.98
2005,Wesley Britt,Alabama,OT,80.00,314,9.25,32.50,,5.30,24,,,9.99,9.99,
2005,C.J. Brooks,Maryland,OG,77.50,309,10.50,36.38,,5.17,24,31.5,108,4.56,7.61,
2005,Nehemiah Broughton,Citadel (SC),RB,71.50,250,9.75,32.38,,4.61,25,30.0,108,4.28,7.54,11.91
2005,Jammal Brown,Oklahoma,OT,77.88,316,9.13,34.75,,5.09,,31.5,109,4.67,7.93,
2005,Jason Brown,North Carolina,C,74.80,313,10.38,32.50,,5.50,23,30.5,102,4.51,7.72,
2005,Reggie Brown,Georgia,WR,73.63,196,9.38,31.38,,4.52,,41.5,128,3.94,6.99,11.34
2005,Ronnie Brown,Auburn,RB,72.25,233,9.63,31.63,,4.46,18,34.0,117,4.08,7.10,
2005,Tim Brown,West Virginia,OT,76.50,318,9.88,33.38,,5.67,23,29.0,89,4.92,7.84,
2005,Brandon Browner,Oregon State,CB,75.50,221,9.13,32.75,,4.67,13,36.5,120,4.24,7.20,11.41
2005,Anthony Bryant,Alabama,DT,75.00,337,9.75,33.38,,5.10,23,31.5,106,4.68,7.80,
2005,Doug Buckles,Mississippi,OG,77.30,311,10.63,34.00,,5.52,18,23.5,88,4.80,8.17,
2005,Dan Buenning,Wisconsin,OG,75.90,320,9.25,33.25,,5.35,29,28.0,106,4.59,7.90,
2005,Josh Bullocks,Nebraska,FS,72.00,209,10.50,30.88,,4.49,,37.5,116,4.08,7.09,10.82
2005,Tim Bulman,Boston College,DT,75.50,294,9.75,32.00,,4.94,35,32.5,115,4.20,7.23,
2005,Kevin Burnett,Tennessee,OLB,74.90,239,10.00,32.63,,4.61,20,36.0,119,9.99,9.99,
2005,Vincent Burns,Kentucky,DE,72.40,267,9.38,34.13,,4.90,25,35.0,119,4.41,7.24,
2005,Larry Burt,Miami (OH),DT,74.00,304,9.38,31.25,,5.41,22,28.0,98,4.72,8.03,
2005,James Butler,Georgia Tech,FS,73.90,213,9.00,33.38,,4.58,16,40.5,127,3.98,7.10,11.07
2005,Jason Campbell,Auburn,QB,76.75,230,9.63,33.63,28,4.72,,,,9.99,7.42,
2005,Jerome Carter,Florida State,SS,71.40,220,9.75,32.00,,4.49,21,35.0,116,4.04,7.18,11.07
2005,Luis Castillo,Northwestern,DT,75.40,303,10.13,32.25,,4.82,32,34.5,110,9.99,9.99,
2005,Timmy Chang,Hawaii,QB,73.00,211,10.00,31.63,26,5.10,,29.0,103,4.20,7.24,
2005,Maurice Clarett,Ohio State,RB,71.63,234,9.50,30.75,,4.84,22,34.0,113,9.99,9.99,
2005,Mark Clayton,Oklahoma,WR,70.38,193,9.13,30.63,,4.43,,36.5,117,4.07,6.95,11.08
2005,Jonathan Clinkscale,Wisconsin,OG,74.30,315,10.50,33.38,,5.52,,27.5,93,9.99,9.99,
2005,DeAndra Cobb,Michigan State,RB,69.80,196,8.88,31.25,,4.53,17,34.0,118,4.25,7.13,11.72
2005,Shaun Cody,Southern California,DT,76.00,293,10.00,31.13,,4.95,34,,,9.99,9.99,
2005,Eric Coleman,Clemson,DT,76.90,288,11.13,33.63,,5.15,27,33.0,118,4.71,7.42,
2005,Jerome Collins,Notre Dame,TE,76.25,267,9.38,32.25,,4.73,21,,114,9.99,9.99,
2005,Nick Collins,Bethune-Cookman (FL),CB,71.10,206,8.50,31.00,,4.42,11,40.0,113,4.16,6.94,11.15
2005,Jon Colon,Florida,OT,79.25,317,11.38,34.75,,5.64,,25.5,82,4.89,8.03,
2005,Dan Connolly,Southeast Missouri State,OT,75.63,311,9.25,32.25,,5.26,22,28.5,102,4.54,7.65,
2005,Sean Considine,Iowa,FS,72.10,212,9.38,31.50,,4.53,19,37.0,116,3.92,7.09,10.65
2005,Atcheson Conway,Bowie State (MD),SS,70.40,219,9.00,29.38,,4.95,14,32.0,108,4.10,7.38,11.80
2005,Junius Coston,North Carolina A&T;,C,75.40,310,10.38,33.75,,5.34,21,29.5,101,4.56,7.93,
2005,Jonas Crafts,Texas-El Paso,TE,74.88,247,9.50,30.88,,4.89,24,,,9.99,9.99,
2005,Airese Currie,Clemson,WR,70.50,186,8.00,31.50,,4.52,,38.0,125,4.07,7.05,10.91
2005,Markus Curry,Michigan,CB,70.90,181,10.13,30.25,,4.62,12,35.0,113,3.89,7.04,10.98
2005,Tony Curtis,Portland State (OR),TE,77.38,269,9.75,33.00,,4.97,21,,115,9.99,9.99,
2005,Harvey Dahl,Nevada,OT,78.13,299,,,,5.42,17,27.0,99,4.58,8.16,
2005,Travis Daniels,Louisiana State,CB,72.60,194,9.25,30.63,,4.59,,35.0,117,3.97,6.95,11.07
2005,Anthony Davis,Wisconsin,RB,66.60,200,8.63,29.75,,4.53,18,38.0,119,9.99,7.39,
2005,Chauncey Davis,Florida State,DE,73.90,273,9.63,34.50,,4.84,22,37.0,117,4.44,7.66,
2005,Jim Davis,Virginia Tech,DE,75.50,277,10.00,32.50,,5.05,,34.0,108,4.23,7.11,
2005,Josh Davis,Marshall (WV),WR,72.38,191,9.38,32.00,,4.55,,37.5,118,4.22,7.19,11.44
2005,Thomas Davis,Georgia,FS,73.00,230,10.25,32.00,,4.64,,36.5,115,3.97,7.09,11.52
2005,Joel Dreessen,Colorado State,TE,76.25,260,9.25,33.38,,4.77,22,36.0,111,4.01,7.09,11.64
2005,Adell Duckett,Texas Tech,DE,75.40,270,10.00,33.75,,4.96,14,34.5,104,4.35,7.75,
2005,Kevin Dudley,Michigan,FB,72.50,238,9.38,31.13,,4.96,19,30.0,109,4.56,7.25,11.88
2005,Clifford Dukes,Michigan State,DE,75.50,268,9.63,32.50,,4.98,28,31.5,,9.99,9.99,
2005,Jon Dunn,Virginia Tech,OT,79.25,328,11.38,33.75,,5.44,,,,9.99,9.99,
2005,Braylon Edwards,Michigan,WR,74.88,211,9.88,33.13,,4.45,22,,,9.99,9.99,
2005,Abraham Elimimian,Hawaii,CB,69.60,190,9.13,30.88,,4.68,14,39.0,118,4.05,9.99,
2005,Atiyyah Ellison,Missouri,DT,76.30,305,9.13,33.38,,5.10,25,27.5,99,4.79,8.00,
2005,Ben Emanuel,UCLA,FS,75.00,212,,,,4.57,21,,,9.99,9.99,
2005,Jamar Enzor,Cincinnati,OLB,72.50,243,10.13,31.75,,4.83,21,,,9.99,9.99,
2005,Trai Essex,Northwestern,OT,76.50,324,10.00,33.00,,5.63,,29.0,91,4.92,8.11,
2005,Liam Ezekiel,Northeastern (MA),ILB,72.10,249,9.25,30.25,,4.83,36,34.5,117,4.12,7.27,11.27
2005,Diamond Ferri,Syracuse,SS,70.10,223,9.25,29.00,,4.64,20,35.5,111,4.14,7.15,11.37
2005,Ronald Fields,Mississippi State,DT,74.40,313,10.88,32.13,,5.16,,27.0,100,4.68,8.01,
2005,Alfred Fincher,Connecticut,ILB,74.00,238,,,,4.68,25,31.5,112,4.48,7.70,
2005,Ryan Fitzpatrick,Harvard,QB,74.38,232,10.75,31.13,48,4.87,,30.5,103,4.07,7.09,
2005,Dustin Fox,Ohio State,FS,71.00,191,,,,4.43,7,43.5,,9.99,9.99,
2005,Domonique Foxworth,Maryland,CB,71.10,184,9.13,30.00,,4.39,14,41.0,125,3.89,6.78,10.70
2005,Aaron Francisco,Brigham Young,FS,73.90,211,9.63,31.63,,4.76,17,35.0,110,4.07,6.96,11.63
2005,Simon Fraser,Ohio State,DE,77.60,288,9.50,33.25,,5.05,23,28.0,102,4.43,7.54,
2005,Andre Frazier,Cincinnati,DE,76.60,234,9.38,34.50,,4.72,19,38.0,123,4.12,7.09,
2005,Charles Frederick,Washington,WR,70.75,194,,,,4.78,,33.0,108,4.25,7.41,
2005,Charlie Frye,Akron,QB,75.88,225,8.88,31.13,38,4.85,,33.0,109,4.08,6.94,
2005,Dylan Gandy,Texas Tech,OG,75.00,304,9.88,33.38,,5.18,,29.5,100,4.51,7.62,
2005,Lionel Gates,Louisville,RB,71.60,222,10.13,31.13,,4.72,23,36.0,118,4.10,7.17,
2005,Justin Geisinger,Vanderbilt,OT,75.75,322,9.63,32.75,,5.38,34,25.0,92,4.62,7.87,
2005,Eric Ghiaciuc,Central Michigan,C,76.00,302,10.13,32.38,,5.14,30,32.0,102,4.56,7.87,
2005,Fred Gibson,Georgia,WR,76.00,196,9.00,33.13,,4.57,,38.5,126,4.10,7.03,11.33
2005,Howard Gilmore,Norfolk State (VA),WR,72.00,194,10.13,32.00,,4.74,,36.0,113,4.44,7.56,12.23
2005,Johnathan Goddard,Marshall (WV),OLB,72.30,238,9.50,30.63,,4.70,27,35.0,107,4.14,7.48,
2005,Mike Goolsby,Notre Dame,ILB,75.00,249,9.38,31.13,,5.00,,29.5,112,4.36,7.31,12.07
2005,Ryan Grant,Notre Dame,RB,73.10,215,8.50,31.75,,4.50,17,33.5,115,4.12,7.08,10.65
2005,Eric Green,Virginia Tech,CB,71.40,198,9.50,32.38,,4.56,,38.0,120,3.90,9.99,
2005,Justin Green,Montana,FB,71.38,251,9.50,31.75,,4.91,23,31.0,106,4.21,7.24,11.60
2005,David Greene,Georgia,QB,75.50,226,10.00,33.25,21,4.80,,31.5,113,4.10,7.00,
2005,Kelly Griffeth,Fort Hays State (KS),TE,77.25,284,9.63,32.88,,4.93,21,28.0,101,4.27,7.25,12.08
2005,Boomer Grigsby,Illinois State,ILB,73.00,249,,,,4.60,32,35.5,112,9.99,7.10,
2005,Matt Grootegoed,Southern California,SS,70.80,218,9.25,31.00,,4.68,22,31.5,107,4.26,7.17,
2005,Gino Guidugli,Cincinnati,QB,75.75,229,10.00,31.13,30,5.04,,29.0,97,4.52,7.41,
2005,Tyjuan Hagler,Cincinnati,OLB,71.60,236,9.00,31.25,,4.61,35,35.5,114,4.07,7.21,11.58
2005,Josh Haldi,Northern Illinois,QB,74.00,215,9.63,30.38,30,4.68,,33.0,113,4.07,6.89,
2005,Geoff Hangartner,Texas A&M;,C,77.00,301,10.00,32.25,,5.25,26,28.5,100,4.52,7.62,
2005,Jason Harmon,Michigan State,FS,71.50,209,8.75,30.13,,4.74,23,37.0,117,4.10,7.61,11.96
2005,Reggie Harrell,Texas Christian,WR,74.75,214,9.63,33.00,,4.61,,35.0,111,4.11,7.42,11.33
2005,Kay-Jay Harris,West Virginia,RB,72.40,241,10.00,31.63,,4.60,,38.0,119,4.10,7.20,11.65
2005,Marques Harris,Southern Utah,OLB,73.00,231,9.88,31.50,,4.76,22,40.5,117,4.07,7.19,11.72
2005,Anttaj Hawthorne,Wisconsin,DT,75.40,321,9.63,33.00,,5.25,21,27.0,98,4.69,8.00,
2005,Kelvin Hayden,Illinois,CB,70.40,197,9.00,30.25,,4.52,17,34.0,111,3.90,6.87,10.96
2005,Jovan Haye,Vanderbilt,DE,74.00,284,11.00,34.25,,4.77,33,34.0,110,4.35,7.38,
2005,Alex Haynes,Central Florida,RB,69.90,223,10.25,31.63,,4.54,21,32.5,,9.99,9.99,
2005,Madison Hedgecock,North Carolina,FB,75.00,266,9.75,31.50,,4.92,29,32.5,106,4.24,7.41,11.83
2005,Chris Henry,West Virginia,WR,76.00,197,,,,4.50,,,,9.99,9.99,
2005,Noah Herron,Northwestern,RB,71.00,224,9.13,31.75,,4.67,17,31.0,107,3.97,6.95,11.07
2005,Efrem Hill,Samford (AL),WR,72.50,179,9.25,32.13,,4.64,,37.5,123,4.07,7.42,11.08
2005,Leroy Hill,Clemson,ILB,73.00,229,9.75,32.63,,4.70,25,34.0,116,4.10,7.23,
2005,Ellis Hobbs,Iowa State,CB,69.00,192,9.13,30.63,,4.49,12,42.0,121,4.07,6.80,11.00
2005,Drew Hodgdon,Arizona State,C,74.80,309,10.00,32.00,,5.31,,32.0,108,4.45,7.49,
2005,Alphonso Hodge,Miami (OH),CB,70.80,203,9.88,30.63,,4.47,20,34.0,,3.99,9.99,
2005,Terry Holley,Rice (TX),SS,73.30,211,10.00,31.13,,4.68,24,37.0,115,9.99,9.99,
2005,Daven Holly,Cincinnati,CB,70.40,192,9.38,30.50,,4.44,15,39.0,113,4.08,7.16,11.48
